video_path,text,vq_score,t2v_score,pc_score,ratio801_seed123_split_00
videos_27k_1/000245_a.mp4,"Illustrate the closing scene of the story, where happiness and kindness fill the forest, with all the animals gathered together",3,2,4,train
videos_27k_1/003463_k.mp4,"A squirrel scurries up a tree, leaps gracefully from one branch to another, and vanishes into the thick foliage above",1,1,1,train
videos_27k_1/004248_c.mp4,"a newsroom with two individuals at separate desks. One is wearing a plaid shirt, working with a computer and microphone, while the other, in a blue jacket, is focused on their computer. Behind them, a large wall of shelves holds various items, and a colorful screen displays information, possibly a news ticker or weather map. The setting is lively and bustling, with a stationary camera offering a fixed view from a slightly elevated angle",3,3,4,train
videos_27k_1/002618_g.mp4,"A riot police officer with a brown moustache wearing a riot helmet with red Roman plumage and a vertical bronze detail, a bronze-colored vest with a white 'H' on the left chest, gray-green shirt and pants, black belt, bronze-colored riot boots, bronze-colored gloves, holding a black riot baton in a salute pose",3,5,5,test
videos_27k_1/004860_i.mp4,create two women shouting at each other about the same man they love. One is the wife and the other is the lover,1,2,2,train
videos_27k_1/002665_v.mp4,"One night, a boy raised his hand, and at the same time, a lightning bolt came from the sky, striking his hand and turning it into a sword",2,4,2,train
videos_27k_1/001444_p.mp4,"When winter finally arrived, bringing with it biting winds and a blanket of snow, Gus found himself hungry and shivering",2,4,3,train
videos_27k_1/000184_c.mp4,"ASMR preparation and cooking of a warm rice topped with fried sunny side up egg, soy sauce, sesame oil, and green onion leaves",4,4,5,test
videos_27k_1/002351_v.mp4,"A model showcases a vibrant traditional garment featuring intricate embroidery and patterns. The outfit includes a brightly colored skirt with floral and geometric motifs in pink, blue, and green, along with a textured green zippered top. A red belt cinches the waist, completing the look. The scene takes place on a runway with focused lighting, emphasizing the vivid details of the garment against a blue backdrop",4,5,4,train
videos_27k_1/000144_q.mp4,"On a summer evening, a small, charming, and round white kitten sits on the beach, watching the sunset and the red clouds. Tracking shot",2,3,3,test
videos_27k_1/004673_p.mp4,"Receiving the Magical Brush: Illustrate the pivotal moment when Elysium hands Lorelei the enchanted brush, emphasizing the transfer of creative power",3,1,3,train
videos_27k_1/001008_v.mp4,"The young person is walking into the darkness, perhaps depicted as a silhouette against the night, heading towards the house from where the music seems to originate",4,4,4,train
videos_27k_1/002723_g.mp4,"A man in a dark suit and blue tie is speaking in a formal setting, surrounded by a blue wall adorned with portraits and flags. He gestures with his hands and his facial expressions shift slightly as he talks. The bright lighting highlights his face, while the background features wooden furniture and a bicycle. The camera captures a medium close-up of his upper body and face, with a slight upward angle, focusing on his expressions and subtle movements",3,3,2,train
videos_27k_1/000060_c.mp4,"A group of tourists in Taiwan, wearing audio guide headsets, listens to a tour guide explaining the history of the historical site",2,4,3,test
videos_27k_1/004827_f.mp4,"A man sits on a gray couch in a well-lit, minimalistic room, wearing a black t-shirt with a yellow logo and blue jeans. He gestures expressively with his hands as he speaks, explaining something enthusiastically. The background is simple, with a white wall, a coffee table, and a decorative item. The stationary camera captures him from the waist up, focusing on his face and hand movements",4,5,4,train
videos_27k_1/000785_f.mp4,"A guy in a shirt, glasses, and headphones walking against the background of a retro sun in a cartoon style",4,5,4,train
videos_27k_1/004570_i.mp4,"A stunning aerial shot of the Swiss Alps, showcasing majestic peaks and lush green valleys. Cut to a quaint, rustic bakery nestled at the foot of the mountains",4,4,4,train
videos_27k_1/002642_d.mp4,"Beautiful girl, standing with a hand on a rolling suitcase, wide full-body portrait, wearing a flamboyant and colorful outfit with combat boots, futuristic art deco arches interior background, Wes Anderson color palette, checkered tile floor, soft studio lighting, photorealistic",2,2,1,train
videos_27k_1/001424_b.mp4,"A guy standing still in time as the world around him keeps moving. Time passes by, but he still stands there, stuck, yearning for the love he had found but ultimately lost",4,2,4,train
videos_27k_1/003401_u.mp4,"The realism in the rendering brings out every detail, from the weathered textures of his skin to the intricate carvings on his weapons",4,4,4,train
videos_27k_1/000039_m.mp4,"Two men sit at a table, closely examining a pair of white sneakers with green accents. The man in a blue jacket smiles as he looks at them, while the man in a red shirt holds the sneakers, inspecting them closely. A solid purple background emphasizes their focus on the sneakers. The camera captures a medium close-up view of the scene",3,3,3,train
videos_27k_1/002371_A.mp4,Create a behind-the-scenes look of a film set with a small crew trying to figure out how to use a camera while juggling coffee,5,1,5,train
videos_27k_1/003891_a.mp4,An Arab man from the ancient Islamic era rides his camel in front of the palace as the camel walks away from the palace,3,5,3,train
videos_27k_1/000209_v.mp4,"A bustling urban street with a Gothic-style church at its center, featuring tall spires and intricate stonework. Surrounding the church are a mix of modern high-rise buildings and older structures. Parked cars, moving vehicles, and motorcycles add to the lively city atmosphere. The clear blue sky and few clouds suggest a sunny day, with the camera capturing the scene in a wide-angle, stable shot",2,4,5,train
videos_27k_1/000085_h.mp4,"A group of musicians rehearses in a well-lit indoor space. One plays the violin, skillfully moving the bow across the strings, while another plays the cello, pressing down on the strings. They are dressed in dark, formal attire, and the room is filled with music stands, chairs, and posters. The atmosphere is focused and professional, reflecting the seriousness of their practice session",3,3,2,train
videos_27k_1/001504_m.mp4,"The house across the street has windows shrouded in darkness, and an air of mystery hangs around the property like a lingering fog. Zoom out",3,4,5,test
videos_27k_1/004005_n.mp4,"Teen in a black hoodie walking down a dark, lit alley, doing graffiti on the wall, with street lights shining from above",3,3,3,train
videos_27k_1/000659_q.mp4,"A small black-and-white dog with floppy ears sits on a black office chair, wearing a red collar and gazing calmly at the camera. A human hand gently approaches from the right, moving towards the dog's face. The dog stays still, maintaining eye contact with the camera. The room is cozy and well-lit, featuring a floral sofa and scattered books, creating a warm atmosphere. The camera captures the scene in clear detail, focusing on the dog's calm expression",4,2,4,train
videos_27k_1/001949_a.mp4,"Two men stand next to a yellow Nissan truck in a natural outdoor setting. The man on the left wears a red cap, glasses, and a blue shirt, while the man on the right is in a black t-shirt with white text. They are engaged in a conversation, with the man on the right occasionally gesturing. The background features trees and a cloudy sky, creating a rural atmosphere. The scene is well-lit, captured at eye level with a medium shot, showcasing both men and the truck",1,1,2,train
videos_27k_1/001406_v.mp4,A group of men is sitting around a table. The candles are glowing in the background. The man in front is getting angry,4,4,3,train
videos_27k_1/004583_y.mp4,"Create a mesmerizing animation of a cosmic journey through the universe. Start with a panoramic view of the endless expanse of space, filled with innumerable stars shimmering in the cosmic darkness. As the camera zooms in, transport the audience into a breathtaking spectacle, revealing vibrant nebulas, galaxies, and celestial objects that burst into life with vivid colors and dynamic motion",4,4,4,train
videos_27k_1/003866_v.mp4,Find shelter in an emergency. The Kyiv Digital App can help you find shelter in an emergency. Simply open the app and select the nearest shelter,4,4,4,test
videos_27k_1/002249_v.mp4,"A video about Earth, starting with a view of the planet from space, then zooming in to show the continents, oceans, and major landmarks. The video should also include footage of different types of weather and wildlife. Zoom out",4,3,4,train
videos_27k_5/002321_j.mp4,Create a video in which lawyer Gabriel Antunes defends his client who is accused by a robot of crashing his Tesla,1,1,2,train
videos_27k_1/003730_u.mp4,"Generate an animated rainforest scene with lively rain, trees swaying moderately, and a smooth, fast zoom into the forest, simulating a brisk movement through the environment. Pan down",3,3,4,train
videos_27k_1/003960_f.mp4,"A family looking through the window of a luxury property at a lake with a forest on the other side of the water, during golden hour. TV commercial style footage",4,2,4,train
videos_27k_1/000012_v.mp4,"Scene of a table set for breakfast, featuring a plate with sliced bananas and a bowl of cereal. The combination is presented as a delicious and wholesome breakfast option",4,3,2,train
videos_27k_1/002612_v.mp4,"Few students in a crowd glow slightly, while the others gradually turn black and white, showing that only a few have been selected",2,3,3,train
videos_27k_1/004601_p.mp4,"A young woman reaches for a hardcover book on a shelf, flips it open to the first page, and begins to eagerly read the first chapter",3,3,1,train
videos_27k_1/001976_z.mp4,"A man in a blue jacket and black cap sits in the passenger seat of a moving vehicle, eating a sandwich. The scene is set in a parking lot with several cars and trees in the background, suggesting a suburban area. He occasionally gestures with his left hand while taking bites from the sandwich. The weather is overcast, and the lighting indicates daytime. The camera captures his relaxed movements and expressions as he enjoys his meal",2,2,3,train
videos_27k_1/004044_z.mp4,"A close-up view of trading cards showcasing intricate artwork and detailed text. The cards, primarily in brown, gold, and white, feature a central white spherical object with a golden rim, framed by a swirling pattern. The main text reads 'TAKING THE MANA POOL' in a serif font, with a smaller repetition below. Encased in clear plastic, the cards are arranged in a grid with bright lighting casting reflections and a glowing effect around the edges. The background remains unseen, emphasizing the cards' details",4,2,5,train
videos_27k_1/003075_a.mp4,Show a single African American male standing with a crown and robe on. Make the male not facing the camera. Have him standing surrounded by roses and a spotlight,4,3,3,train
videos_27k_1/000830_f.mp4,"A man stands on the hill, wearing a cape, and the cape flutters in the wind. We see him from the ground",3,5,4,train
videos_27k_1/004774_y.mp4,"A skateboarder grinds along a rail, spins mid-air, and lands perfectly on the pavement, sliding smoothly to a stop",5,3,4,train
videos_27k_1/001099_h.mp4,"A person is carefully examining metal plates and small sculptures on a red cloth at an outdoor market. Wearing a patterned scarf in green, red, and white, and a grey knitted sweater, they focus on inspecting the objects in front of them. The natural lighting suggests it's daytime, with a rustic, casual setting in the background",3,4,3,train
videos_27k_1/001047_b.mp4,"Imagine an idyllic countryside estate, where rows of Juliet roses bloom in harmony with the landscape. Describe the rolling hills, the gentle rustling of leaves, and the sight of these romantic roses swaying in the gentle breeze",3,3,4,train
videos_27k_1/000657_i.mp4,"A sumptuous Thanksgiving meal lit by candlelight in front of a fireplace, no people, pan left, cinematic, soft lighting, golden hour",2,4,3,test
videos_27k_1/002695_f.mp4,"A young man riding his longboard through the city of Rotterdam. He wears long sports jeans, a white shirt, and has ginger curly hair. Cinematic shot, close to the ground. Crane up",3,3,2,test
videos_27k_1/001037_v.mp4,"A man in a red polo shirt stands in a large warehouse, speaking animatedly and gesturing with his hands. The industrial background suggests a busy logistics or manufacturing setting. He maintains eye contact with the camera, emphasizing points as he explains something, his hands moving expressively while his facial expressions shift with his speech. The camera captures him in a medium close-up, focusing on his upper body and face",3,5,3,train
videos_27k_1/003996_u.mp4,"A man in a dark suit, white shirt, and blue polka-dot tie speaks confidently in a studio. The blurred background features a wooden desk and decorative elements, creating a warm, orange-toned atmosphere. His facial expressions and minimal body movements convey clarity and engagement as he communicates directly with the camera",4,4,4,train
videos_27k_5/004277_j.mp4,"Scenes of intricate animal constructions: termite mounds, bird nests, and beehives. The camera captures the precision and complexity of these structures",1,2,1,test
videos_27k_1/004881_y.mp4,"Show the preparation of a glass of hot milk with turmeric. The camera captures the pouring of milk with bright turmeric powder, creating a visually appealing shot. The emphasis is on the golden hue and the steam escaping from the glass",5,2,5,train
videos_27k_1/004025_h.mp4,"A chef in a kitchen flips a pancake while the recipe on a clipboard reads 'How to Make the Perfect Pancake, Ingredients and Step-by-Step Instructions'",3,3,2,train
videos_27k_1/004239_a.mp4,"A person balancing a scale with money on one side and health, love, and inner peace on the other, representing the importance of balancing the pursuit of wealth with other aspects of life",3,3,2,train
videos_27k_5/004249_j.mp4,"Close-up of a phone being looked at by the hand of a girl in bed, with an Instagram post on the screen",2,3,2,train
videos_27k_1/000109_k.mp4,"Yusuf spends hours each day in the library, soaking in knowledge like a sponge, reading about agriculture, astronomy, and ancient poetry",1,1,2,train
videos_27k_1/000089_k.mp4,"A young man spins a basketball on his finger, skillfully catches it mid-air, and then jumps to shoot a perfect basket into the hoop",1,1,2,test
videos_27k_1/000605_c.mp4,"Display a detailed 3D model of a human foot, with a pulsating red dot in the heel area to represent a zone of pain or discomfort",4,5,4,train
videos_27k_1/004047_h.mp4,"A biker in a cowboy hat riding a 1970s chopper with long handlebars on a road, with desert and hills in the background",2,4,2,train
videos_27k_1/001564_q.mp4,A car with blue flames on it driving down a track at night with smoke coming out of the hood,4,3,4,train
videos_27k_1/000796_q.mp4,"A beautiful girl waving at the camera, as it zooms out, her hair flying with a gentle breeze, and she is standing at the top of a mountain",3,3,2,train
videos_27k_1/004090_b.mp4,"A chef decorates a cake, with the sign 'Cake Decorating Class: Learn to Make Beautiful Fondant Designs and Intricate Decorations' displayed behind him",3,3,3,test
videos_27k_1/000444_k.mp4,"Happy people sitting on a cozy sofa, talking, with candles burning on the table and a small light from a lamp in the corner of the room",1,1,1,test
videos_27k_1/003680_f.mp4,"A fly fisherman standing in a river, fighting with a big salmon on his rod. Two cartoon grizzlies look happy for him in the background",2,2,2,train
videos_27k_1/003077_a.mp4,"A scenic bus journey through a sunny, mountainous region. From the passenger seats, the view shows the bus traveling along a two-lane highway, with a tanker truck ahead. Clear skies and lush greenery surround the area, with mountains in the distance. The bus moves steadily, passing other vehicles. The camera is positioned inside the bus, capturing the driver in the rearview mirror and passengers seated in the foreground. The bright, clear weather and rural landscape complete the peaceful atmosphere",2,2,2,train
videos_27k_1/004034_e.mp4,"A fluffy orange cat gently rubs against a woman's leg, purring happily, before leaping onto the couch and curling up into a cozy ball, eyes half-closed",4,3,4,train
videos_27k_1/000779_n.mp4,"We meet Tommy, a cheerful and energetic blue tractor. He wakes up with the first rays of the sun and is ready for a new day on the farm",4,3,4,train
videos_27k_1/001941_t.mp4,"A hyperrealistic scene: A tired food delivery guy waits outside a grey residential area, surrounded by other weary drivers, some wearing motorcycle helmets",4,5,4,train
videos_27k_1/000027_c.mp4,"A young boy and a girl sit on their porch, facing the ocean as the sun sets on the horizon",4,5,5,train
videos_27k_1/004006_c.mp4,"Two guinea pigs interact in a cozy wooden enclosure with straw bedding. The white and brown guinea pig on the left gently moves, occasionally turning its head, while the brown and white guinea pig on the right shifts its body. Both are calm and occasionally look directly at the camera, creating a serene, engaging scene",4,3,4,train
videos_27k_1/000992_n.mp4,"A woman picks colorful wildflowers from a garden, arranges them carefully in a glass vase, and gently sets the vase on a wooden table, admiring her work",2,3,4,test
videos_27k_1/004068_a.mp4,"A young man with short hair and glasses sits at a white dining table, enjoying a meal of white rice, shredded cabbage, and fried chicken. Wearing a dark blue shirt, he uses chopsticks to pick up the food, savoring each bite with a focused, content expression. The clean, minimalistic setting features a well-lit room with a stone wall and natural light streaming through a window. A blue and white checkered napkin dispenser adds a touch of detail to the scene. The camera captures the man's enjoyment in close-up, highlighting his satisfaction as he eats",2,1,2,train
videos_27k_1/000407_m.mp4,"A young woman spins a carnival prize wheel, watches it slow down, then eagerly leans in to see what she won",3,3,2,train
videos_27k_1/003857_u.mp4,"Undeterred, Aiden began his journey by helping his father in the fields and taking odd jobs around the village to earn extra money. He also sought the guidance of wise elders and learned valuable skills from skilled craftsmen",4,3,4,train
videos_27k_1/001826_q.mp4,"Develop an impactful visual featuring a symbolic representation of urgency, such as a clock ticking or an hourglass draining rapidly. Emphasize the need for swift and ambitious mitigation action to avert the severe consequences of climate change on persons with disabilities",4,3,4,train
videos_27k_1/003060_k.mp4,"Visualize children being guided by a friendly reindeer, discovering the Siberian lynx with its sharp eyes and the red fox blending into the winter landscape",2,2,2,train
videos_27k_1/001162_i.mp4,"A woman slips off her high heels, kicks her feet up on the couch, and then grabs a cozy blanket before settling in with a book",2,2,1,train
videos_27k_1/003059_k.mp4,"A red ball bounces off the ground, rolls towards a tree, and is then kicked into the air by a person wearing sneakers",2,1,2,train
videos_27k_1/003067_h.mp4,"A sad, cute 6-year-old girl is wearing a yellow beanie and a blue hoodie. She is standing in her living room, trying to show her father a picture she drew. Her father is sitting at a computer, looking at the screen",3,2,3,train
videos_27k_1/000711_n.mp4,"A baker pulling fresh bread from the oven, with the text 'Baked to Perfection' floating above the bread as the aroma fills the air",3,4,3,test
videos_27k_1/004843_i.mp4,"Show realistic lettuce plant roots absorbing tiny nanoparticles within a hydroponic system, with the camera focused on the roots during the process",2,3,3,train
videos_27k_1/001085_m.mp4,"Generate clips showing the daily life of the protagonists in the cabin. Show them cooking meals, tending to their crops, and fortifying their defenses against potential threats",2,2,4,train
videos_27k_1/000086_e.mp4,"An antique, ornate door standing in a tranquil garden. The door is slightly ajar, letting in a soft, warm light. Nearby, the key to the door lies discarded, covered in ivy",4,4,3,train
videos_27k_1/000601_n.mp4,"A dog fetching a stick in a park, with the words 'Play and Run Wild' appearing as the dog sprints happily toward its owner",4,2,3,train
videos_27k_1/002671_v.mp4,"A man in a plaid shirt and jeans sits on a gray couch in a cozy living room, initially looking contemplative with his hands clasped. A woman in a light blue floral dress is focused on her smartphone beside him. The scene is warmly lit, with soft natural light and inviting decor, including throw pillows, a floor lamp, and a potted plant",4,3,3,train
videos_27k_1/002796_i.mp4,"A fluffy, gray tabby cat with bright blinking green eyes stretches on a sunny windowsill, surrounded by potted plants, with direct sunlight casting shadows on its fur, creating a serene and cozy atmosphere",3,2,2,train
videos_27k_1/000012_e.mp4,"Scene of a table set for breakfast, featuring a plate with sliced bananas and a bowl of cereal. The combination is presented as a delicious and wholesome breakfast option",4,5,4,train
videos_27k_1/003703_v.mp4,"A young woman is studying for an exam in a noisy library. She puts on her AirPods Pro, and the noise disappears. She is able to focus and study in peace",3,5,3,train
videos_27k_1/004533_y.mp4,"A young Asian teen stands at the beach, holding up a thin openwork scarf with red patterns on her head. Both hands are pulling on two sides of the scarf, which flutters in the wind as she looks down at her feet. She is dressed in a yellow top and green shorts. In the background, there are rocks of various sizes on the beach and a clear blue sky during the day",4,3,4,train
videos_27k_1/000173_a.mp4,"A man stands in front of a display of motorcycle helmets, holding a gray backpack. He wears a gray and black long-sleeve shirt with a circular logo. Using hand gestures to explain, he points at different parts of the backpack. The well-lit room features a modern, organized helmet display in the background",3,3,2,train
videos_27k_1/000822_c.mp4,"A hiker stops to admire a vista, with 'Nature Trail Guide: Explore Forests, Mountains, and Valleys with Expert Hikers' written on a nearby sign",4,3,5,train
videos_27k_1/000127_a.mp4,"Picture the yellowed pages of the book as Oliver begins to read, transporting him to a distant land where a young musician, Seraphina, faces trials mirroring his own struggles",2,3,4,test
videos_27k_1/003856_n.mp4,"A thin tall man is looking at the sunset on the beach, with a few birds flying. He is holding a big long spear in his right hand",4,5,4,train
videos_27k_1/004018_h.mp4,"Photo portrait of a pensive young brunette woman with sparkling eyes, detailed skin, half her face concealed in shadow, tight close-up on face, dark background, side lighting revealing her gaze, eye level, in the style of Nathan Wirth",4,5,4,train
videos_27k_1/004122_a.mp4,A swimmer dives into a pool with the text 'Swim Fast: Olympic Trials 2024' flashing on the screen as the water splashes,3,1,1,test
videos_27k_1/001821_d.mp4,"A girl is standing, looking at the starry night sky. The wind is blowing gently, and there are some leaves in the wind",2,1,2,train
videos_27k_1/001563_m.mp4,"An ape drummer playing the drums, slow motion zoom out, a decadent and polluted city in the background. Cyberpunk style",3,4,2,train
videos_27k_1/003513_n.mp4,An employee sitting at a desk in front of a laptop. The laptop displays a personalized training interface. The employee is smiling and looks satisfied,3,4,3,train
videos_27k_1/002797_v.mp4,"A tiny grey mouse quickly scurries across the wooden floor, pauses to nibble on a crumb, and then darts into a small crack in the wall",5,4,4,train
videos_27k_1/001825_v.mp4,"Create an image of someone taking that initial step, represented by a clock or timer showing 2 minutes, leading to a flow of completed tasks",4,2,2,train
videos_27k_1/001485_f.mp4,"A young boy with red hair and a blue mask plays in a vibrant, imaginative setting. Dressed in a superhero costume with a red cape, he stands, sits, and interacts with a coin and a toy. The colorful background features a green wall adorned with stars and letters. His lively expressions shift from curiosity to joy, capturing a sense of adventure as he explores his playful environment",4,3,4,train
videos_27k_1/003961_v.mp4,"A man with a mustache and arm tattoos stands in a dimly lit industrial room. Wearing a denim shirt, he gestures and occasionally looks at the camera, his face softly illuminated by warm lighting. The background features industrial equipment, creating a moody atmosphere as he engages with the camera through subtle movements and expressions",4,4,4,train
videos_27k_1/004652_a.mp4,"With each graceful turn and fluid movement, Mia the giant manta ray reminded the world that the ocean was not just a place of wonder; it was a delicate ecosystem that needed love and protection",3,3,3,train
videos_27k_1/001873_c.mp4,"A playful scene featuring two toy dolls: one with pink curly hair in a purple dress and the other with blonde hair in a white shirt and blue overalls. The pink-haired doll places a cupcake with white frosting and red sprinkles on a bright pink table, while the yellow-haired doll watches from a chair, occasionally reaching out. The vibrant pink background, along with additional dolls and figurines, enhances the cheerful and lively atmosphere. A mirror reflects the dolls, adding depth to the scene",3,4,5,train
videos_27k_1/002238_A.mp4,Santa Claus and reindeers flying in a starry night over houses decorated with Christmas lights and snow on the ground. Pan up,4,1,4,train
videos_27k_5/004138_j.mp4,"Highly detailed macro shot pan of a gold ring with diamond, 3D render, diamond sparkling, black background with reflection, spotlight from one side",1,1,1,train
videos_27k_1/002636_n.mp4,"Create a video where the scene is an amphitheater, and many people are screaming in the stands. They suddenly fall silent and then cheer for a woman empress",2,1,1,test
videos_27k_1/001047_k.mp4,"Imagine an idyllic countryside estate, where rows of Juliet roses bloom in harmony with the landscape. Describe the rolling hills, the gentle rustling of leaves, and the sight of these romantic roses swaying in the gentle breeze",1,4,3,train
videos_27k_1/003936_b.mp4,"A park sign reads: 'Botanical Garden Open Daily, Admission Free' as visitors walk through lush gardens, admiring vibrant flowers and reading the information plaques",4,3,4,train
videos_27k_1/003665_b.mp4,A comic anime rural landscape with a graceful windmill in a field full of flowers and trees in vibrant colors. Crane up,3,3,3,train
videos_27k_1/003029_u.mp4,"A man rolls up his yoga mat, lays down on the floor, and stretches deeply, reaching for his toes",3,3,3,train
videos_27k_5/004265_j.mp4,"A brown terrier digs excitedly in the garden soil, paws throwing dirt around. It uncovers an old bone, sniffs it curiously, and then proudly picks it up, trotting away with it in its mouth",2,3,2,train
videos_27k_1/001466_f.mp4,"a family leaves home on a summer holiday. Father, mother, daughter, and son, packed car, silver birches along the road",4,4,2,train
videos_27k_5/002299_j.mp4,"A man in a grey suit and beige sweater stands next to a white car with its hood open, revealing a red engine. He gestures with his hands while explaining the car's engine or maintenance process. The setting appears to be an outdoor workshop or car show, with brick walls and other cars in the background. The camera captures him from the waist up, focusing on his hands and upper body as he engages with the car",2,2,2,test
videos_27k_1/003707_c.mp4,"A girl who is going to a new school for the first time. She is nervous, but the girls in the class greet her with happiness",3,3,3,train
videos_27k_1/000619_f.mp4,"images capturing the emotions and themes of a sad song about depression and the challenges of living in a harsh world. Evoke feelings of loneliness, struggle, hope, and resilience",4,4,4,train
videos_27k_1/004111_h.mp4,Exciting shot of the man calculating his meager savings and deciding to invest in his dream of opening a bookstore,2,4,1,test
videos_27k_1/003899_n.mp4,"Nahida sits by a waterfall, her reflection in the sparkling water, lost in thought. The scene transitions from the waterfall to the flowing river, leading to the village",4,3,3,train
videos_27k_1/002644_p.mp4,"A pilot climbs into a cockpit, with 'Flight Training Academy: Learn How to Fly a Plane and Get Your Pilot's License' displayed on the dashboard",2,2,1,train
videos_27k_5/004118_j.mp4,"In a cold night, a girl is trying to sell matches, hungry and tired, but still believes that it will become better",1,1,3,train
videos_27k_1/004951_y.mp4,"A man in a blue American Muscle t-shirt stands in front of a black car with its hood open, showcasing the engine. Holding a black helmet, he gestures towards the engine while speaking animatedly. The clean, organized garage setting includes a purple bottle on a shelf in the background. The camera captures a steady, eye-level shot of the man and the car's engine",4,3,4,train
videos_27k_1/002709_b.mp4,"A Chinese young woman with short hair stands atop a high mountain, surrounded by a lush forest of towering trees and vibrant wildflowers. Her presence embodies a sense of adventure and awe as she takes in the breathtaking scenery that stretches far and wide. Tilt down",4,2,4,train
videos_27k_1/000070_d.mp4,"Generate an image of a shy girl walking down a charming Parisian street, carrying a suitcase. Capture her hesitant expression and the picturesque surroundings of the street. Show subtle details like the architecture and ambiance evoking the beauty of Paris",3,4,3,train
videos_27k_1/004118_c.mp4,"In a cold night, a girl is trying to sell matches, hungry and tired, but still believes that it will become better",3,3,3,train
videos_27k_1/002394_m.mp4,"A bright yellow bird perches on the windowsill, chirps loudly to greet the morning, then flaps its wings and soars into the clear sky, disappearing into the horizon",3,3,3,test
videos_27k_1/001891_u.mp4,"Japanese artist Kohei Nawa filled a dark room with billowing clouds of foam for this art exhibition in Aichi, Japan",4,3,4,train
videos_27k_1/003989_v.mp4,"A serene beach with a wooden pier stretching into the calm sea. A group of white and brown ducks walk along the shoreline, some dipping their heads into the shallow water near the pier. The sky is clear with a few clouds, and sunlight glistens off the water, creating a peaceful atmosphere. In the background, a few people stand on the pier, observing the tranquil scene. The overall movement is slow and gentle, with minimal action, highlighting the calmness of the environment",3,4,5,train
videos_27k_1/000416_k.mp4,A girl with long hair in a white dress walks along a lawn in the middle of a pine forest,1,1,2,test
videos_27k_1/001907_c.mp4,Expensive furniture stands in the corners with a snake image carved on the desk in the middle of the room,4,3,4,train
videos_27k_1/001915_u.mp4,"A captivating short video where a lion, under the enchanting glow of the moon, gazes at his reflection in a puddle. Shot from above",4,5,4,train
videos_27k_1/004579_z.mp4,"A girl is riding a motorcycle on a desert road, moving toward us. Her hair is flying in the breeze behind her",3,4,3,test
videos_27k_1/000699_x.mp4,"External vast mountain. Day. We see the man standing in front of an immensely colossal mountain. He appears tiny in comparison, yet determined",3,3,3,train
videos_27k_1/003084_f.mp4,"On a rainy night, a woman with a better figure in a blue sundress steps on black high heels. Her facial features are delicate and beautiful as she walks on the street with an umbrella",4,3,4,train
videos_27k_1/003011_f.mp4,"A young beautiful woman standing and looking at a young handsome man, having a love crush, in the park, realistic, with other people far away",4,4,4,train
videos_27k_1/004239_y.mp4,"A person balancing a scale with money on one side and health, love, and inner peace on the other, representing the importance of balancing the pursuit of wealth with other aspects of life",4,3,4,test
videos_27k_1/003676_x.mp4,"A close-up shot of a laptop and a chessboard on a table in a room at night, Studio Ghibli style",3,2,3,train
videos_27k_1/001914_v.mp4,"Eerie nighttime shots: Capture the farmhouse shrouded in darkness, illuminated only by the faint glow of the moon. Use long exposure to highlight the haunting ambiance",4,5,4,train
videos_27k_1/004844_y.mp4,"Illustrating an eerie castle surrounded by tall trees in a forest, with large doors and windows that seem unused for a long time",5,5,5,train
videos_27k_1/004963_z.mp4,Flora and a wise old tortoise sitting by a serene pond. They share stories as they watch the reflection of the enchanted forest in the water,3,2,3,train
videos_27k_1/001448_k.mp4,"The little blue flowers dance in the air, as if they are fragments sprinkled from the sky, giving people a sense of tranquility and beauty",2,3,2,train
videos_27k_1/002793_p.mp4,"The large moon in the night sky, positioned at the center of the frame, against a clear and pristine night sky",4,5,3,test
videos_27k_1/003994_u.mp4,"A gymnast flips across a mat, with a banner overhead that reads 'Gymnastics Fundamentals: Learn Tumbling, Vaulting, and Balance Beam Skills'",2,3,1,train
videos_27k_1/000827_r.mp4,"A NYC above-ground subway train passes horizontally, with graffiti and deep shadows. The film noir scene features silhouetted faces and flashing distant lights, with stars in the background",4,5,4,train
videos_27k_1/004104_n.mp4,"Write a story about a medieval battle on a field, where knights fight on horses and the ground is covered with blood",2,2,2,train
videos_27k_1/002602_p.mp4,A young man wearing a green jersey with a small unshaved beard and glasses lifts the cricket World Cup and celebrates with his team,1,4,2,train
videos_27k_1/000660_n.mp4,"VHS footage of a 1980s low-budget public access TV show featuring The Masked Singer in an oversized hot dog costume, performing with a microphone on a cheap, low-budget stage. Crane down",3,3,3,train
videos_27k_1/001027_i.mp4,"A man in a blue shirt and dark pants walks past a convenience store display filled with snacks and beverages like chips, nuts, and bottled drinks. The store has a clean, bright appearance with a tiled floor. The man moves steadily from right to left, passing the display, while the camera remains stationary, capturing the scene",1,3,2,train
videos_27k_1/004888_f.mp4,"3D cartoon animation film, beautiful innocent cute toddlers jumping in their school bus, ready to go to school, in a picket fence neighborhood",3,3,1,test
videos_27k_1/001684_c.mp4,A cute girl with a shari and her handsome boyfriend in Punjabi walking on the street in the moonlight on the road of Dhaka at night,3,3,3,test
videos_27k_1/004916_z.mp4,"Create a video journey through the breathtaking architecture of Islamic landmarks, showcasing the intricate mosaics and vibrant hues that grace these structures",4,4,3,test
videos_27k_1/001885_v.mp4,"A video of a stickman in white on a completely black background, standing in the middle as many coins rain down on him. The coins are created in white icon style",4,5,5,train
videos_27k_1/000246_r.mp4,"Green leaves float slowly in the air, while the hour hand turns rapidly. The edge of the clock emits white light, and small water droplets are suspended around",4,3,3,train
